GSM1014798_AFX_1_N1.CEL.gz,GSM1014799_AFX_1_N2.CEL.gz,GSM1014800_AFX_1_N3.CEL.gz,GSM1014801_AFX_1_N4.CEL.gz,GSM1014802_AFX_1_N5.CEL.gz,GSM1014803_AFX_1_T1.CEL.gz,GSM1014804_AFX_1_T2.CEL.gz,GSM1014805_AFX_1_T3.CEL.gz,GSM1014806_AFX_1_T4.CEL.gz,GSM1014807_AFX_1_T5.CEL.gz,GSM1014808_AFX_2_N1.CEL.gz,GSM1014809_AFX_2_N2.CEL.gz,GSM1014810_AFX_2_N3.CEL.gz,GSM1014811_AFX_2_N4.CEL.gz,GSM1014812_AFX_2_N5.CEL.gz,GSM1014813_AFX_2_T1.CEL.gz,GSM1014814_AFX_2_T2.CEL.gz,GSM1014815_AFX_2_T3.CEL.gz,GSM1014816_AFX_2_T4.CEL.gz,GSM1014817_AFX_2_T5.CEL.gz
2.845087,2.9260535,3.074965,2.978862,3.107679,2.8446935,2.7665305,2.867343,2.9053445,3.0410445,2.925196,2.7222575,2.921145,2.9987655,3.0089375,2.6913595,2.812235,2.6399455,2.736197,3.0007355
2.974052,3.093184,2.989813,3.0222075,3.2112675,2.8504845,2.9909995,2.98605,3.199105,3.2998135,2.971731,3.091625,2.9114035,3.01824,2.9910885,2.9724415,2.987782,2.8784435,2.934778,2.9258845
2.706919,2.780466,3.093339,3.02926,2.974255,2.706494,2.809199,2.93918,2.993037,3.102399,2.974626,3.084308,3.070203,3.024786,2.903029,3.310451,2.962553,2.993037,2.731586,3.161121
4.519508,4.247318,4.982657,4.934075,4.769697,4.376988,4.630609,4.605646,4.842336,4.730691,4.70283,4.837646,5.058939,5.131391,4.785662,5.134466,4.820659,5.08264,5.280049,5.137434
5.271794,5.316163,5.0351345,5.330158,5.153424,4.889531,4.9937565,5.3103965,5.5021755,5.1755025,5.0274045,5.163774,5.1462055,5.118605,4.9206655,4.7591685,4.778987,5.140771,5.6291305,5.0663695
4.320703,4.440633,4.237705,4.273808,4.274266,4.650257,4.162584,4.269722,4.637428,4.977898,4.264424,4.490518,4.261291,4.326127,4.08377,3.966663,4.367225,4.281154,4.104479,4.531168
2.224859,2.180125,2.372732,2.346145,2.109679,2.075159,2.119886,2.069406,2.0561,2.316397,2.253544,2.379385,2.164441,2.231562,2.123227,2.610853,2.185989,2.471387,2.229011,2.367748
5.503472,5.379449333,5.520222,5.917905667,5.918983,5.334148333,6.138685667,6.007783667,6.353491,5.807618667,5.416287667,5.657633333,5.648780333,5.912794333,6.189311667,5.761194333,6.384480333,6.178527333,6.179786,5.997281333
2.864823,2.925846,3.068462,3.13456,3.129596,2.90704,2.662133,2.940615,2.992672,2.902168,3.163548,3.403533,3.293994,3.065039,2.894184,3.489021,3.326487,3.120304,3.081031,4.288228
4.408184,4.336249,4.182,4.327393,4.151061,4.106176,4.372951,4.243155,4.285278,4.37304,4.455408,4.828486,4.262699,4.141825,4.265402,4.208125,4.220629,3.88716,4.016963,4.439375
3.361945,2.770545,3.758135,3.593363,4.551715,3.096487,6.336444,3.241923,3.193442,3.34314,3.653128,2.706927,3.377219,4.50774,4.84226,3.000853,6.52322,3.304197,3.179718,2.503696
4.525598,4.590328,4.653088,5.117602,4.800506,4.581148,4.63343,4.517069,4.354958,4.93589,4.652899,4.82644,4.522434,4.307441,4.458938,4.277556,4.551035,4.172495,4.458938,4.98355
7.314685,7.2020185,7.5719265,7.368457,7.445328,8.2471655,8.290779,9.0811835,9.025029,8.194106,7.2450995,7.0627465,7.655397,7.3634105,7.644703,8.5513065,8.1851025,8.98373,9.120169,8.274793
2.6294716,2.8011304,2.8963092,2.6672378,2.8474832,2.8511328,2.813484,2.7514664,2.7136136,2.7966776,2.750806,2.9108214,2.85596,2.790602,2.7003948,2.8086734,2.7649994,2.5786108,2.747685,2.6825528
5.252468,5.328133,5.458724,5.599687,5.35544,5.450459,6.208273,5.238498,5.531731,5.397796,5.54868,5.321088,5.085286,5.849664,5.873807,5.584622,6.192415,5.580926,6.27513,5.443576
3.08315175,3.071112,3.09990625,2.94350825,3.07873575,3.1109325,3.083932,2.9271445,3.0783635,2.99602125,3.106643,3.0307185,3.00147925,2.9973175,3.1878715,2.99669925,3.07828425,3.04371575,3.2435095,3.06768075
4.202527333,3.983049333,4.079882,4.288559,4.198148,3.854450667,3.775393333,4.033554,3.915644667,4.329186333,4.265173,4.357373,4.079679,4.063817,4.02723,3.690174667,3.945834333,3.984724,3.913777,4.279809
10.424804,8.087577,9.776952,9.975366,10.23744,9.784743,9.612355,6.38498,3.272155,2.976786,10.399833,7.902024,9.765633,9.839146,10.020864,9.451706,9.665155,6.461776,3.215174,3.368871
1.976831,2.099747,2.044222,1.974929,1.90476,2.030541,2.019064,2.165996,2.132729,2.083177,2.101707,2.047714,2.020633,2.033701,2.163871,1.982237,2.048509,2.031173,2.089031,2.567335
3.597929,3.630894,3.360811,3.349762,3.405933,3.536283,3.335368,2.952595,3.358331,3.415561,3.539328,3.321185,3.401042,2.853487,3.339805,3.789078,3.231765,2.969059,3.310063,3.721443
4.05915775,4.084631,4.166496,3.37548175,3.88143425,3.94918025,4.23578,4.22659625,3.7452715,3.6937115,4.22533,4.0516755,4.283526,3.68123975,4.089541,4.1876145,4.337623,4.49383,3.816893,3.806253
3.460748,3.431653,3.619895,3.853619,3.761549,3.683309,3.184124,3.585447,3.394616,3.895118,3.689466,3.926082,3.633626,3.80264,3.346548,3.997144,3.767048,3.481606,3.513696,3.92351
2.456205,2.78429,2.696477,2.93917,3.011959,2.770488,2.561423,2.668923,2.779672,3.139618,2.352993,2.682327,2.482746,2.581564,2.753228,2.700928,2.578757,2.59104,2.426071,2.907383
5.07833925,5.16156,4.93282475,4.978135,5.0659305,4.82735075,4.86975375,4.82297175,4.95149625,4.76523475,5.08873775,5.32730575,4.95352625,4.931348,5.0618375,4.961029,4.9464585,4.95292075,4.93786675,4.73318
2.88923,2.733852,2.710604,2.685516,2.702667,5.652038,5.482264,7.112953,5.163135,2.660453,2.694026,2.495708,2.830562,2.888752,3.018134,5.275094,6.188059,7.195077,5.759722,2.697489
3.760331,3.7618215,3.926817,3.892973,4.0559835,3.896139,3.655558,3.6867895,3.871975,3.812756,3.7407995,4.063804,3.86628,3.859478,3.830652,3.612349,3.9098595,3.5883365,3.7276695,3.741507
5.65089925,5.73035875,5.4251355,4.94476,5.173866,5.689246,5.450987,5.58083875,5.34148975,6.10748325,5.69528275,5.63531475,5.3622535,5.0440975,5.272431,5.63300225,5.550203,5.7408865,5.46081825,5.9752255
6.574156,5.520418,6.232235,6.725805,6.042402,6.593644,5.334676,5.993221,4.875931,5.488599,6.753918,5.714352,6.762519,6.559238,5.994136,6.696377,5.673592,6.151214,4.313247,4.64138
4.4802295,4.430815,4.7067555,4.479193,4.4032285,4.3533125,4.0535915,4.1166155,3.805106,4.6042615,4.75099,4.6744575,4.845848,4.661245,4.353759,4.326638,4.1784425,4.290061,4.172702,4.8096085
7.3288856,6.976677,6.5757916,6.4250682,6.7679548,6.978943,6.942722,6.5507218,6.6200304,6.6252574,7.254025,6.8755758,6.5683668,6.5536698,6.820443,6.9717208,6.9518874,6.4726922,6.5633764,6.6774168
3.52906575,3.57916325,3.5869715,3.4511495,3.61834775,3.49626075,3.571121,3.54052075,3.4234355,3.6218365,3.61550525,3.5183255,3.438205,3.44397,3.56336525,3.22827475,3.48647925,3.620471,3.39519925,3.43765025
8.794964,8.645614,8.63166,8.831457,8.719862,8.821798,9.080039,8.416354,8.48216,9.242058,8.911617,8.424519,8.616944,8.784351,8.807632,8.824591,8.990268,8.351303,8.51662,9.109687
2.6562006,2.9672622,2.5945722,2.4553988,2.799928,2.5404462,2.4989938,2.440924,2.527078,2.527766,2.7749348,2.7538642,2.684598,2.5400298,2.9920718,2.5563108,2.4482174,2.4926198,2.4162452,2.4364342
2.098795,2.167596,2.323189,2.207371,2.288248,2.170619,2.172294,2.185383,2.270974,2.302975,2.041406,2.036131,2.175496,2.149052,2.276524,2.211523,2.170026,2.200265,2.238122,2.401411
4.481844,4.678981,4.380315,4.199364,4.3753515,4.453012,5.056255,4.683339,5.0915555,4.7417305,4.360788,4.4497305,4.3401285,4.639474,4.507443,4.451039,5.0680585,4.695436,5.269896,4.638555
2.177758,2.59104,2.323189,2.17083,2.17829,2.410328,2.399082,2.379542,2.517644,2.428006,2.204306,2.418439,2.475554,2.383494,2.529452,2.287662,2.473588,2.312346,2.504497,2.40841
2.585669,2.847012,2.690244667,2.523393333,2.756397667,2.672534333,2.808850333,2.569951333,2.774680667,2.652282333,2.834091667,2.694475667,2.861850667,2.726116667,2.765605333,2.713665333,2.706936333,2.675493667,2.927327,2.698562667
2.754078,2.912828,2.852023,3.0096315,2.885986,2.709326,2.8499405,2.7673025,2.760317,2.9554525,2.828743,2.886114,2.895016,2.9164855,2.603715,3.033799,2.7392475,2.6527835,2.5774415,2.867605
3.19518125,3.086863,3.15261725,3.15932675,3.10858575,3.3608945,3.08892875,3.06979625,3.227716,3.167847,2.91529175,3.141085,2.9840325,2.94598375,3.07475525,3.1125525,2.874894,3.02773325,3.011603,3.27040825
3.9714896,3.831456,3.9835122,4.1274912,3.9188072,4.0642558,3.872937,3.7484954,4.0968058,4.1821108,3.9411836,4.008243,4.0984916,3.932247,3.6986476,4.0558758,3.8910306,3.9654916,3.803155,4.2612168
7.279201,6.72070325,6.76669875,6.4669,7.0788355,7.14916425,7.83120675,7.05346825,7.276902,7.2960555,7.28664225,6.35641175,6.52805525,6.6971895,7.361474,7.082843,7.74995725,7.1423735,7.46688,7.26353925
2.633903,2.857383,2.868293,2.614518,2.549049,2.778779,2.589776,2.717648,3.079571,2.951141,2.596734,2.732109,2.653208,2.913019,2.591648,2.684536,2.641618,2.735116,2.906706,2.44675
6.67152,6.684673,5.278754,5.4021536,6.4147516,6.1003126,5.726469,6.463038,6.2652148,5.4707044,6.8144602,6.5402644,5.2112946,5.4565564,6.5814186,6.0521098,5.6397874,6.5032416,6.3693058,5.6280436
7.073003,6.821432,7.1512255,6.8049195,6.8627415,7.952345,7.2739645,7.845924,7.243311,7.1149375,7.0740005,6.802321,6.962929,6.9973265,6.984315,7.337262,7.474342,7.867893,7.371035,7.1047155
5.143,5.3303715,5.327448,5.203036,5.2894775,5.376065,5.028475,5.2606315,5.1559865,5.6982095,5.2986615,5.511249,5.3049285,5.126393,4.972671,5.222725,4.998124,4.870105,5.4201775,5.5535005
7.5676005,7.2092195,7.3477205,7.0098585,7.447526,7.8309525,7.821295,6.85231,7.143612,7.42939,7.6054155,6.986543,7.149,7.0690095,7.660349,7.4799355,7.6037475,6.8774675,7.2287355,7.4792085
3.92827675,3.874418375,3.877223625,3.934696875,3.857212,3.895955125,3.51509,3.537386875,3.474379375,4.2106655,3.905123875,3.826355375,3.846914125,3.79055725,3.894194,3.758988625,3.635012125,3.541565375,3.51277425,4.016943375
3.506532,3.733131,3.86461,3.807873,3.890876,3.823764,3.484345,3.500899,3.519904,4.230451,3.437337,3.368503,3.404368,3.544531,3.346548,3.506532,3.236775,3.175725,3.177499,3.449994
2.133957,2.158734,2.315963,2.356968,2.399623,2.297515,2.158909,2.254529,2.22444,2.484861,2.357151,2.351622,2.254529,2.243487,2.352449,2.201299,1.986579,2.227057,2.415007,2.505778
4.664045,4.6130625,5.1396115,4.989823,4.8143875,5.0334335,5.2404215,5.5629515,5.1859605,5.1287085,4.7132925,4.7193245,4.953023,5.081738,5.0021815,4.616631,5.111703,5.616253,5.0500775,5.110095
4.45384,4.6179595,4.519773,4.478401,4.720646,4.621811,4.5173225,5.4878515,5.48859,5.28378,4.2689425,4.505579,4.6498145,4.5710985,4.1247765,4.416135,4.441439,5.178449,5.421729,5.0101695
3.0769976,3.0979342,2.9661248,2.9507142,3.0467156,3.068195,2.8816738,2.7793282,2.869951,2.8195218,3.1962774,3.0129992,3.0477444,3.1397438,3.157025,3.08836,2.9082528,2.8275844,2.9354438,3.0001892
3.102919,3.475603,3.496675,3.414165,3.536035,3.841052,3.607986,3.240379,3.436243,3.870433,3.27924,3.706977,3.662767,3.572043,3.445343,3.443801,3.392359,3.124211,3.410196,3.604736
3.3747865,3.22359425,3.4257805,3.4335375,3.373682,3.42725925,3.33534875,3.315417,3.37627175,3.48696425,3.335675,3.34798775,3.24140175,3.412646,3.4208095,3.3245965,3.13721725,3.299438,3.56298175,3.0904805
4.494424,4.6274694,4.2147734,4.1015154,4.313153,4.5559074,4.4119412,4.7694322,4.4701268,4.976386,4.4053616,4.3972736,3.9964528,4.076698,4.2203464,4.5174646,4.2706372,4.707539,4.5531234,4.9025114
4.648419,4.964064667,4.803147,4.900831333,5.036341333,4.975141,4.905787667,4.936002,5.072018333,5.089332333,4.768198333,5.127482333,4.883330667,4.830706333,4.495909667,4.499894667,4.897472667,4.565458,4.902531333,5.170549667
3.327091,4.05388,3.945555,4.040115,3.980245,4.133553,5.525556,4.643511,5.578581,6.927808,3.913463,3.700411,3.682985,4.272177,4.03812,4.146071,5.423288,4.460774,5.544454,7.192174
4.522298667,4.313658667,4.352846667,4.280987667,4.424937667,4.385593667,4.278449667,4.332752333,4.662311,4.020849667,4.627544333,4.189655,4.223071667,4.506857667,4.741003,4.554246667,4.311799333,4.399298667,4.575425333,3.836058
3.495171,3.472566,3.571117,3.424158,3.362959,3.170038,3.36857,3.417056,4.027408,3.642087,3.356255,3.311446,3.220721,3.248726,3.347039,3.090945,3.541511,3.238095,3.231363,3.826931
3.526158,3.328424,3.687409,3.358659,3.277163,3.536283,3.700108,3.403405,3.209755,3.464524,3.532604,3.541407,4.048911,3.836685,3.444845,3.157778,3.581861,3.505269,3.410609,3.464038
4.84362,5.045254,4.81272675,4.69389825,4.7975255,4.658459,4.812068,4.78365925,4.933733,4.602657,4.86599175,5.15529425,4.73923475,4.8703855,4.98642775,5.002509,4.759516,4.91084275,4.8393275,4.72624475
3.462998,3.665251,3.6330975,3.723389,3.8027065,3.738832,3.597618,3.787585,3.612229,3.833477,3.807592,3.9792605,3.6673905,3.7236165,3.449451,3.7727265,3.4562285,3.254086,3.6571955,3.5102985
4.336764,4.4062875,4.344191,4.416343,4.4867145,4.5770995,5.1271685,4.3354595,4.324828,3.5352065,4.5415155,4.10043,4.2041085,4.099496,4.4254605,4.4194245,5.0871325,4.294915,4.372355,3.800157
2.624859,2.632568,2.566826,2.761578,2.743347,2.544121,2.589787,2.662559,2.627102,2.843068,2.547115,2.750488,2.523035,2.618126,2.455259,2.558996,2.604288,2.570493,2.317815,2.414316
7.0825035,7.1894625,7.4132545,7.1081435,6.90358,7.211093,7.126988,6.967483,6.6242995,7.4543675,6.984466,6.939709,7.474686,7.259135,7.1082725,6.9243625,7.0119825,6.879968,6.806543,7.4900655
3.686121333,3.563278667,3.712839333,3.961476667,3.824672333,3.895944333,3.705647667,3.660519,3.661553,4.111582,3.74089,3.964886667,3.798190667,3.614407333,3.531339,3.606102667,3.733792667,3.686848333,3.645993667,4.118143667
4.312873,4.377691,4.655077,4.121741,4.106098,4.325645,4.297485,4.587996,4.653417,5.296133,3.896972,4.059978,4.256653,4.029805,4.014195,4.056103,4.387197,4.003557,4.525604,4.898544
7.025777,6.887374,6.699044,6.387866,6.881512,6.840205,6.737906,6.929644,7.11265,6.880763,6.980844,6.68512,6.49843,6.580757,6.959297,6.938673,6.601014,6.958055,7.25171,6.929352
4.4128945,4.215225,4.1617785,4.308342,4.302636,4.474856,4.2049505,4.8189585,4.8771245,4.578745,4.4576075,4.486251,3.977058,4.4445455,4.473344,4.447725,4.3752275,5.367247,5.4142695,4.017028
3.34314,3.758399,3.602254,3.623501,3.477843,3.823643,3.575556,3.642044,3.565747,3.4671,3.445639,3.647301,3.587366,3.389884,3.159402,3.350829,3.352425,3.406231,3.187329,3.782541
6.076167333,6.040974333,5.917216,5.214735,5.427504333,5.882493333,6.163567667,5.631739333,5.031308,6.450219,6.015179,5.550831333,5.875495333,5.649698667,5.660945333,5.156200667,6.081183,5.619251333,5.351445667,6.021384333
4.967176,4.972418,4.932184,4.935897,5.163192,4.98462,4.83794,4.939126,4.856247,4.986884,5.115172,5.394581,5.161651,5.11664,4.96688,4.978997,4.879841,5.011022,4.776966,5.142751
2.415203333,2.485925,2.458302,2.392312,2.462815667,2.421219667,2.436449667,2.678654333,2.983412,2.719573,2.377954667,2.339493333,2.412981,2.362131667,2.224876333,2.427612,2.543406667,2.861348667,2.744947667,2.732013
2.879298,2.836132,2.996454,2.691372,2.597072,2.551442,2.514441,2.543911,3.034759,3.522622,2.417543,2.681675,2.617641,2.629491,2.567649,3.045143,2.54798,2.699454,2.56941,2.992288
4.610452,4.6757,4.201171,4.51079,4.510352,4.425289,4.401515,4.491154,4.636043,4.418718,4.337883,4.292438,3.948331,4.149473,4.298947,4.636821,4.332981,4.382951,4.302751,4.644306
2.482336,2.649446,2.45911,2.649639,2.741068,2.86129,2.557756,2.517626,2.556048,2.735059,2.440889,2.586467,2.546556,2.584978,2.561677,2.582517,2.531009,2.733813,2.85974,2.597878
5.344467667,5.719498667,5.545656667,5.701127,5.284730333,5.567007667,5.539854,5.370303,6.226317,6.644416,5.367274667,5.870535333,5.664081,5.594049,5.341852333,5.694123667,5.741721667,5.446930333,6.271655667,6.947921667
4.0638065,4.2542025,4.282048,4.117037,4.190323,4.4825945,4.3008055,3.6864015,3.9321775,4.872783,4.237442,4.007891,4.1466205,4.161384,4.1053365,4.099537,4.180073,3.661602,3.8034605,4.878876
5.7281165,5.351378,5.8661175,5.491757,5.5767595,5.7942555,5.362254,6.760043,6.1836905,6.558922,5.7759555,5.195755,5.7104155,5.551898,5.839549,5.6465605,4.80264,6.5897965,6.3288605,6.554206
4.981202,5.394619,4.648046,5.132033,5.389077,5.699162,5.354358,5.818077,5.893816,5.327262,5.232734,5.355179,5.002335,5.129151,5.35909,5.383484,5.160762,5.67625,6.123981,5.490628
7.159074,8.437367,7.440788,7.391523,7.767903,6.524774,6.035878,5.544259,5.57183,5.51708,7.089406,8.30943,7.442681,7.576426,7.698555,6.706852,6.08324,5.775413,5.75359,6.604539
2.474257,2.569649,2.628313,2.575177,2.80542,2.575177,2.360275,2.465596,2.674687,2.75337,2.463626,2.599347,2.777887,2.587535,2.589995,2.538148,2.452222,2.432907,2.491158,2.523092
5.491971,5.318016,5.3047454,5.4095754,5.313193,5.1694948,4.7688314,4.9236066,4.474006,4.1515682,5.4165218,5.4584604,5.3976816,5.369236,5.32018,5.5099902,4.6813024,5.0250558,4.664897,4.2242866
3.269704,3.2575775,3.5543985,3.913447,3.388217,3.297288,3.168293,3.1894755,3.268837,3.0827495,3.168729,3.406512,3.451478,3.2020905,2.996553,3.354148,3.254124,3.072123,3.084249,3.167615
2.633903,2.608275,2.704832,2.793603,2.928597,2.367528,2.760126,2.665337,2.718353,3.252013,2.75107,2.896016,2.867301,2.881691,2.572202,2.666909,2.981146,2.916736,2.722656,3.155353
2.698200333,2.465594667,2.560721333,2.571951667,2.688829333,2.559230333,2.557865,2.563866333,2.408612,2.575279667,2.640420667,2.944388667,2.693171667,2.611600667,2.629257333,2.793062333,2.513615,2.555244667,2.490505333,2.664903
2.435651,2.473183,2.679888,2.871049,2.360431,2.470856,3.070553,2.442867,2.305029,2.570913,2.3046,2.300356,2.518095,2.339837,2.752987,2.574812,2.920743,2.383581,2.260788,2.72036
8.813672,9.182889,9.642513,9.333452,8.946958,9.179456,8.188826,8.068746,8.446843,9.317956,8.806236,9.144356,9.61809,9.316731,9.104749,9.495826,8.196342,8.474734,8.58257,9.503734
6.661989,6.108157,6.026346,6.193879,6.791679,6.090334,6.737889,5.014098,5.582141,6.776299,6.755348,5.518995,5.770258,6.321947,7.229026,6.337337,6.595755,5.073597,5.669585,6.818344
5.657056,5.372615,5.534532,6.296192,5.52732,5.350606,5.602926,5.511518,5.548693,6.172207,5.369374,5.323825,5.503967,5.354813,5.096226,5.774538,5.73066,5.263822,4.969475,6.396751
6.027499,6.481074,4.027304,3.918737,5.724997,4.639672,4.194616,4.123523,4.237731,4.316645,5.984988,6.693525,3.791272,4.25778,5.697901,4.554448,3.907745,4.019845,3.73647,4.087205
2.74938,2.839987,3.093473,3.074786,2.85112,2.934564,3.04255,3.030272,2.893886,2.915122,2.576039,2.717173,2.825736,2.77791,2.862942,2.889258,2.982452,2.693899,2.774187,2.660657
3.696134,3.618194,3.917568,3.659325,3.945363,3.914818,3.725975,3.690876,3.655732,4.250927,3.911017,3.97071,3.889082,3.794493,3.545665,3.755208,3.593761,3.749526,3.653818,3.683664
2.793908,2.611868,2.790804,2.838253,2.640545,2.831787,2.665944,2.467064,2.638497,2.747271,2.755867,3.089623,2.759584,2.676101,2.543333,2.737872,2.534863,2.693174,2.606718,2.701499
6.605172,7.151323,7.245862,7.080181,7.047647,7.291879,6.756868,6.553932,6.926934,7.197532,6.719628,7.508798,7.278586,6.906002,6.677008,6.607967,6.585828,6.384519,6.718719,6.971721
4.5953614,4.8715172,4.684417,4.6235652,4.6778644,4.7651584,4.5285622,4.587367,4.89481,4.632177,4.5919008,4.9516166,4.7077308,4.5483146,4.4393012,4.5385438,4.575477,4.638428,4.7613804,4.4885198
3.756212,3.89126,3.759579,3.942761,4.11833,3.870781,4.076547,3.903545,3.755432,4.142149,3.340041,3.295895,3.684942,3.91349,3.619573,3.622498,3.513244,3.490619,3.753518,3.638305
3.621788333,3.925782333,3.796898333,3.878855,3.723355667,3.850188333,3.691489667,3.849672,4.01043,4.072170333,3.511273667,3.652079333,3.672465667,3.666429333,3.344097667,3.870152,3.394342333,3.302226667,3.614588,4.025259
3.583689,3.397555,3.196942,3.209043,3.627111,3.321375,3.128153,3.067429,3.192521,3.312769,3.078897,2.831694,2.937176,3.131478,3.179837,2.780364,2.864427,2.84416,3.05527,3.379058
2.7275718,2.8063458,2.8331034,2.855842,2.782043,2.8707238,2.6583632,2.7221798,2.846971,2.9265182,2.82859,2.8097974,2.7757194,2.8198914,2.876925,2.8836678,2.6879282,2.8038098,2.862061,3.1470972
3.476368,3.305307667,3.502946667,3.704157333,3.501223,3.66424,3.428082333,3.394570333,3.575183333,3.818709667,3.435684667,3.637284,3.533093667,3.505286333,3.472532333,3.197092667,3.679297333,3.474971667,3.463820667,3.755341333
5.1066905,5.061409,5.1639735,5.148856,5.3306575,5.002184,5.2457695,5.289221,4.5218035,4.5291965,5.1041555,5.0804165,4.9688535,4.938386,5.316665,4.876165,5.076161,5.1878215,4.513327,4.6647425
2.473915,2.358626,2.380113,2.313504,2.205498,2.512045,2.283572,2.326849,2.422698,2.420615,2.11965,2.384111,2.404804,2.229831,2.220976,2.31531,2.310234,2.261129,2.343766,2.471387
2.345961,2.184565,2.278904,2.218198,2.520788,2.214452,2.267266,2.507823,2.323612,2.418932,2.229023,2.288217,2.213822,2.101803,2.261269,2.264715,2.130261,2.497903,2.350617,2.201131
2.786464,3.205774,2.920327,2.915171,3.066878,2.868874,2.878223,2.848194,2.532818,3.587447,3.072258,3.215648,2.945719,2.763042,2.800595,2.752708,3.048538,2.669324,2.731586,3.721443
2.563503,2.399092,2.657361,2.515642,2.555089,2.485675,2.499888,2.48964,2.465041,2.40441,2.530835,2.657656,2.462415,2.581557,2.356843,2.719948,2.385296,2.471387,2.486178,2.578521
5.61635,5.606875,5.476882,5.76906,5.627836,5.111409,5.535054,5.464392,4.770688,4.996189,5.784833,6.011269,5.791531,5.842775,5.696675,6.188042,5.848142,6.189184,5.044387,5.524064
4.929388,4.926827,4.994585,4.900885,5.206088,5.033258,4.779091,5.066011,4.702399,4.883373,5.000511,4.913353,4.972213,4.777682,4.766374,5.178474,4.762746,4.484575,4.741077,5.157797
3.302752,3.296703,3.279114,3.151408,3.485405,3.314547,3.071362,3.456146,3.538891,3.398512,3.280768,3.429246,3.46825,3.133511,3.050255,3.213158,3.234257,3.167437,3.041788,3.930739
7.115912,7.204891,6.629053,6.5830325,7.1255855,6.9166925,5.8924995,4.665587,5.157847,6.186057,7.1933885,7.126557,6.6053395,6.6215475,7.3160535,7.5165475,5.9097425,4.771523,5.4145805,6.073092
6.938892,6.623227,6.893109,6.652255,6.809901,7.131495,7.301757,7.021067,7.413248,7.002433,7.031845,6.665303,6.815841,6.342968,6.791037,6.366461,7.40333,6.74674,7.523842,6.464952
3.593844,3.311237,3.532722,3.888764,3.255684,3.697821,3.455349,3.709815,3.977401,3.681816,3.251884,3.358195,4.041979,3.441597,3.557077,3.635273,3.203918,3.609488,3.596667,3.6392
3.147446,3.266836,3.517473,2.99329,3.404822,3.274945,3.346247,3.324511,3.417802,3.250969,3.20863,3.390853,3.275055,3.275335,3.193951,3.286309,3.41026,2.982114,3.317091,3.512877
3.10447,3.1659885,3.235821,3.3808775,3.008257,3.1279755,3.022318,3.2467745,3.2577185,3.427521,3.314549,3.3606495,3.321856,3.370644,3.142114,3.338575,3.23501,3.176859,3.1915,3.5668685
5.656745,5.792345,5.631759,5.993871,5.606299,5.593316,5.672781,5.61006,5.695924,6.665444,5.793569,6.153711,5.875759,5.721134,5.886767,6.042589,5.789285,5.708312,5.822846,6.411688
3.102018571,3.038431714,3.350046286,3.089785286,3.153159714,3.249422571,3.098658714,3.184992286,3.184055857,3.376536,3.047657714,3.150261571,3.220087,3.027047143,3.023125429,3.030612571,3.066333857,3.095816571,3.040282143,3.311257143
2.7480625,2.914483,2.870135,2.662579,2.8833065,2.625354,2.964535,2.791435,2.8024845,2.7458,2.80274,2.879686,2.766755,2.7607135,2.9354215,2.707131,3.1231215,2.865112,2.8355965,2.8161885
2.615697,2.689619,2.769205,2.364377,2.708944,2.798679,2.42827,2.645038,2.720329,2.448964,2.44318,2.502843,2.649833,2.603469,2.202068,2.567579,2.450572,2.358626,2.661383,2.361341
3.911452,4.131637,3.97056,3.701514,3.979687,4.010363,3.961119,3.885894,4.140394,4.278039,3.769528,4.230124,3.762548,3.890602,3.893596,3.810504,3.74341,3.79168,3.699757,4.301944
2.65264075,2.58205225,2.5042345,2.71111175,2.61909975,2.6549595,2.5859995,2.57811675,2.67761275,2.8020545,2.549636,2.659427,2.64607075,2.7331295,2.5065465,2.69727575,2.59211275,2.615834,2.46708925,3.02893025
4.041389,3.929925,4.06542975,3.90219725,4.232899,4.151523,3.98803025,3.9677355,4.24301575,4.189493,4.0364085,4.1475855,3.92227825,3.94133175,4.039333,4.183641,3.93171975,3.96444375,4.150507,4.097419
4.409321,4.253794,4.216615,3.684436,3.860583,3.633664,3.813441,3.983973,3.717791,3.930285,4.279478,3.991521,4.270582,3.813487,3.841437,4.458348,3.458202,3.741928,3.788555,3.954285
5.12336675,5.0268795,5.19686675,5.153646,5.169798,5.1214265,4.86499025,4.81008125,5.30831725,5.3082045,5.08464925,5.0911975,5.192699,5.17800875,5.10816475,5.006161,4.79835425,4.82956825,5.13470375,5.14632675
2.414954,2.512412,2.454864,2.481579,2.187648,2.275168,2.307228,2.402855,2.473951,2.618479,2.319171,2.395341,2.376981,2.689155,2.242848,2.430945,2.613639,2.352601,2.491033,2.420017
2.528312,2.464224,2.263148,2.456609,2.341666,2.710024,2.290579,2.332788,3.115729,2.446765,2.539453,2.608711,2.371525,2.577021,2.483292,2.889258,2.469653,3.187329,3.088059,3.416984
4.430016,4.823726,4.692667,4.707464,4.836477,4.644904,4.339433,4.843801,4.767469,5.352593,4.394922,4.523984,4.421206,4.550489,4.261376,4.458348,4.375975,4.58248,4.650257,4.642386
5.461706,5.913251,6.644419,6.670256,6.721203,7.053193,5.232105,5.469892,6.520798,6.622562,5.676081,5.851894,6.591557,6.623845,6.79153,7.25977,5.422645,5.270443,6.723657,6.399868
